STEP;C11;NP;OCB;OCC;OCN;OCQ;ONC;OQL;TOTAL
103;817.478515625;0.0;1413.872314453125;24359.90625;1535.34130859375;6575.62548828125;9255.3818359375;16256.3466796875;60213.58984375
104;972.0823364257813;0.0;1254.225341796875;23796.099609375;1553.6328125;6337.16259765625;9812.2333984375;15767.3759765625;59492.4140625
105;1009.5226440429688;0.0;1412.8887939453125;24252.166015625;1484.1336669921875;6549.65283203125;9595.9111328125;16283.9658203125;60587.73046875
106;823.493896484375;0.0;1362.3690185546875;24161.16796875;1748.2432861328125;6318.69970703125;10048.0859375;16355.962890625;60817.6875
107;941.5543212890625;0.0;1234.735107421875;24388.048828125;1677.653564453125;6391.73974609375;9890.583984375;16747.666015625;61271.80078125
108;941.5712280273438;0.4706658720970154;1278.85693359375;24855.966796875;1827.1806640625;6021.96875;9900.9228515625;16272.935546875;61099.4765625
109;759.7144165039063;0.2353329360485077;1286.62646484375;24619.541015625;1701.082275390625;6081.7177734375;9753.3818359375;16692.662109375;60894.640625
110;1021.6886596679688;0.2353329360485077;1257.6048583984375;25444.5546875;1645.0985107421875;6717.79345703125;10157.109375;16730.21484375;62973.859375
111;925.3683471679688;0.0;1401.720703125;24616.359375;1487.702392578125;6662.41455078125;9712.1640625;16768.533203125;61573.8515625
112;1004.5772705078125;0.7059987783432007;1565.414306640625;24477.578125;1634.0220947265625;6631.98779296875;10054.2685546875;16133.0283203125;61500.984375
113;923.26025390625;0.0;1384.7066650390625;24988.6640625;1560.2425537109375;6719.16943359375;9320.7265625;15906.19921875;60802.53515625
114;958.3702392578125;0.0;1479.4481201171875;24606.236328125;1621.1710205078125;6417.87060546875;9628.541015625;16214.2275390625;60925.37890625
115;999.6963500976563;0.0;1479.5123291015625;24698.046875;1612.6217041015625;6823.69677734375;9711.328125;15936.5517578125;61260.9609375
116;941.5177001953125;0.0;1502.240966796875;24207.423828125;1652.752685546875;6676.1240234375;9997.5419921875;15753.0;60730.1796875
117;880.102783203125;0.0;1455.271484375;24703.109375;1645.244384765625;6558.228515625;10030.8720703125;16054.8310546875;61327.1484375
118;950.4243774414063;0.0;1245.998779296875;24608.53515625;1713.6881103515625;6364.49658203125;9665.7353515625;16187.0341796875;60735.63671875
119;958.6884765625;0.0;1274.0321044921875;24922.84375;1874.9110107421875;6219.88134765625;10074.5615234375;16669.08203125;61993.5234375
120;983.084228515625;0.0;1258.6956787109375;25517.0;1658.4638671875;6192.93310546875;9845.1875;16590.99609375;62046.01171875
121;917.4694213867188;0.0;1317.4134521484375;25902.685546875;1648.7147216796875;6030.98486328125;9759.0703125;16696.279296875;62272.28515625
122;920.7843627929688;0.0;1330.228759765625;25762.7265625;1570.033935546875;6231.47802734375;10204.986328125;16058.685546875;62078.44140625
123;1016.6248779296875;1.1766647100448608;1351.4969482421875;24739.6875;1618.4822998046875;6722.20654296875;10086.1435546875;16806.3515625;62341.70703125
124;951.475341796875;0.0;1490.133056640625;25388.224609375;1450.6446533203125;6349.9677734375;9751.59375;16203.185546875;61584.703125
125;1002.16748046875;0.0;1342.6883544921875;24532.73046875;1630.6556396484375;6615.13525390625;9613.7216796875;15952.6298828125;60689.23828125
126;970.7061157226563;0.0;1328.066162109375;24114.576171875;1682.1322021484375;6349.77685546875;8795.826171875;15953.3740234375;59194.23828125
127;1035.056640625;0.2353329360485077;1421.926513671875;24901.306640625;1652.6162109375;6287.0927734375;9618.7587890625;16100.6455078125;61017.33203125
128;814.4586181640625;0.0;1398.481201171875;24678.58203125;1543.58447265625;6423.07666015625;9038.705078125;16149.0380859375;60045.453125
129;938.4878540039063;0.2353329360485077;1304.881103515625;24314.52734375;1549.4266357421875;6359.78076171875;9246.0166015625;16142.1630859375;59855.12109375
130;1061.185302734375;0.0;1469.2386474609375;24621.837890625;1543.6328125;6513.57373046875;9734.0732421875;15682.1953125;60625.21875
131;958.0819702148438;0.2353329360485077;1385.489013671875;24827.37890625;1827.677734375;6463.86083984375;10011.23046875;14792.6328125;60266.15234375
