STEP;C11;NP;OCB;OCC;OCN;OCP;ONC;PAN;TOTAL
175;1619.66748046875;0.7059987783432007;1779.3109130859375;12195.7958984375;1662.81982421875;3574.8359375;11616.73046875;49969.76171875;82419.9921875
176;1566.2677001953125;1.6473305225372314;1883.148193359375;11433.255859375;1771.2469482421875;3854.48193359375;11592.890625;50545.6640625;82649.171875
177;1690.770751953125;0.0;1785.7843017578125;11587.0419921875;1835.2027587890625;3552.56884765625;11398.63671875;49548.76171875;81399.3125
178;1730.9581298828125;0.2353329360485077;1764.4349365234375;11737.3779296875;1779.2420654296875;3619.00927734375;11766.5087890625;49726.25390625;82124.5859375
179;1718.992919921875;0.4706658720970154;1874.6593017578125;12279.869140625;1749.7601318359375;3490.919677734375;12089.0703125;49387.7421875;82591.9765625
180;1676.3533935546875;0.9413317441940308;1890.238037109375;12098.5859375;1914.5411376953125;3555.715087890625;11593.6015625;50107.3671875;82837.859375
181;1766.1783447265625;1.1766647100448608;1880.067626953125;11736.22265625;1977.32421875;3543.86669921875;12169.55859375;49732.94921875;82807.625
182;1635.11181640625;0.7059987783432007;2037.253662109375;11838.2421875;1750.9945068359375;3528.51220703125;12367.677734375;49420.328125;82579.0546875
183;1838.4644775390625;0.0;1904.2481689453125;11901.0888671875;1728.108642578125;3619.799560546875;12049.5263671875;48974.12890625;82015.703125
184;1648.1767578125;0.2353329360485077;1754.372314453125;11621.7001953125;2039.022705078125;3666.277099609375;11233.138671875;49945.34375;81908.59375
185;1590.314453125;1.4119975566864014;1991.802490234375;11869.0859375;1914.175048828125;3544.123291015625;11895.580078125;48952.33203125;81759.0234375
186;1678.274658203125;1.4119975566864014;1873.294921875;11774.7099609375;1793.80615234375;3690.785400390625;11647.728515625;50306.015625;82766.359375
187;1759.8299560546875;0.9413317441940308;1795.6387939453125;12155.6435546875;2068.618408203125;3638.291015625;11463.09765625;50494.36328125;83377.2265625
188;1780.0101318359375;0.2353329360485077;1856.625244140625;11580.8662109375;1883.5863037109375;3641.9755859375;11327.18359375;49487.2421875;81557.9921875
189;1820.6531982421875;1.1766645908355713;2000.692626953125;12029.8955078125;1927.5006103515625;3480.999755859375;11996.5927734375;48943.5703125;82201.53125
190;1683.4517822265625;1.4119975566864014;1880.2041015625;11466.869140625;2233.517822265625;3584.100341796875;11783.44140625;49488.35546875;82121.640625
191;1767.561279296875;1.6473305225372314;1826.75634765625;11271.6220703125;1887.2694091796875;3763.781005859375;11661.4560546875;48165.984375;80346.28125
192;1478.3614501953125;0.0;1628.499755859375;11482.62890625;1781.9541015625;3699.05224609375;10905.1162109375;47987.94921875;78963.8671875
193;1653.947509765625;0.2353329360485077;1783.0697021484375;11934.7763671875;1888.342529296875;3540.94921875;12034.716796875;49257.6796875;82093.9375
194;1549.127197265625;0.2353329360485077;1899.9071044921875;12062.7373046875;1812.34375;3611.053955078125;11963.0078125;48328.7890625;81227.46875
195;1595.8536376953125;0.0;1927.874267578125;11836.6318359375;1886.724609375;3739.191162109375;11577.9619140625;49013.8046875;81578.3203125
196;1506.14990234375;0.0;1850.5577392578125;11201.701171875;1899.6470947265625;3747.0205078125;11362.21875;48468.359375;80035.65625
197;1571.444091796875;0.2353329360485077;1904.238037109375;11769.9765625;1975.77197265625;3594.633056640625;12021.8173828125;48720.6796875;81559.0390625
198;1583.0113525390625;0.0;1876.8209228515625;11598.9052734375;1827.0914306640625;3601.3505859375;12130.634765625;48642.84765625;81260.7109375
