STEP;C11;NP;OCB;OCC;OCN;OCP;ONC;PAN;TOTAL
112;1892.385498046875;0.2353329360485077;1845.39892578125;12714.087890625;3451.786376953125;2686.08203125;19044.96875;37221.765625;78856.8125
113;1931.27783203125;0.0;1883.8006591796875;12679.1748046875;3312.16357421875;2699.719482421875;19137.28125;37309.41015625;78952.65625
114;2052.141357421875;0.0;1762.258056640625;12722.9033203125;3431.896728515625;2891.6376953125;19227.51171875;36994.375;79082.84375
115;1698.074462890625;0.4706658720970154;1706.0931396484375;12856.6064453125;3481.49169921875;2788.06494140625;19668.451171875;37387.2890625;79586.75
116;1621.087646484375;0.0;1809.5615234375;13208.2939453125;3453.35791015625;2755.249755859375;19786.80078125;36956.63671875;79591.1328125
117;1963.3018798828125;0.0;1989.500732421875;13191.5869140625;3613.16455078125;2665.58154296875;19973.427734375;36984.515625;80380.984375
118;1847.1448974609375;0.0;2134.254150390625;13041.4267578125;3218.8349609375;2590.593017578125;20063.45703125;36566.546875;79462.3125
119;1710.7373046875;0.0;2093.168212890625;12522.654296875;3329.06005859375;2451.517822265625;20358.46484375;36902.86328125;79368.765625
120;1590.4061279296875;0.0;1981.367431640625;12851.294921875;3616.87060546875;2750.20556640625;20092.259765625;37130.75390625;80013.3125
121;1856.4281005859375;1.1766647100448608;1954.4261474609375;12127.109375;3405.396240234375;2850.100341796875;19576.576171875;37880.78125;79651.9609375
122;1902.7486572265625;0.7059987783432007;1881.3856201171875;12693.32421875;3678.70166015625;2745.31787109375;19737.564453125;36941.66015625;79581.4140625
123;1929.1334228515625;2.823995351791382;1817.80078125;12652.552734375;3626.887939453125;2772.45458984375;19627.4609375;37079.96875;79509.1015625
124;1900.5863037109375;0.0;1842.829833984375;12306.8046875;3730.91455078125;2829.513427734375;20136.6484375;36805.03125;79552.296875
125;1907.7479248046875;0.0;2072.272705078125;12781.5126953125;3710.786376953125;2924.466552734375;20266.328125;36944.328125;80607.15625
126;1693.82373046875;0.0;2065.01416015625;12714.1884765625;3700.44140625;2779.15966796875;20280.701171875;37469.81640625;80703.2421875
127;1943.3253173828125;0.4706658720970154;2114.095947265625;12647.9873046875;3770.814208984375;2724.772705078125;20125.3046875;36759.19140625;80086.125
128;1984.277587890625;0.0;1705.309814453125;12492.880859375;3400.525146484375;2697.66650390625;20105.853515625;37565.3359375;79951.84375
129;1764.07861328125;0.4706658720970154;1803.7635498046875;12745.3837890625;3620.971435546875;2499.01806640625;19552.439453125;36696.84375;78683.09375
130;2174.97021484375;1.1766647100448608;1920.94970703125;13102.85546875;3528.2333984375;2826.03466796875;19518.99609375;36129.19921875;79202.328125
131;2163.463623046875;0.0;1977.900390625;12723.6630859375;3741.759521484375;2854.35595703125;20017.48046875;36146.08984375;79624.65625
132;2004.1812744140625;0.0;2091.379150390625;13565.4921875;3953.592041015625;2809.753662109375;19129.662109375;36473.36328125;80027.3359375
133;1970.643310546875;0.9413317441940308;1991.33935546875;13091.00390625;3434.42333984375;2827.55322265625;20064.619140625;36335.37109375;79715.8359375
134;1977.0936279296875;0.4706658720970154;1928.8720703125;12692.0166015625;3350.299072265625;2903.086669921875;20210.748046875;36494.7109375;79557.4296875
135;2047.51025390625;0.0;1902.6134033203125;12731.8330078125;3623.241455078125;2896.46826171875;20292.60546875;36965.48046875;80459.3359375
136;1958.350830078125;0.0;1954.0518798828125;12496.994140625;3584.416259765625;2878.322265625;20226.1796875;36944.31640625;80042.9140625
137;1531.454345703125;0.2353329360485077;1957.339111328125;12350.6630859375;3415.5625;2906.304931640625;20211.904296875;36856.46875;79230.0703125
138;1551.8153076171875;0.0;1983.927734375;12360.431640625;3246.6220703125;2826.30615234375;20174.076171875;36971.84765625;79115.1015625
139;1410.992431640625;0.0;1948.640625;13040.3974609375;3498.755615234375;2674.73095703125;20362.13671875;36599.16015625;79534.9453125
140;1674.9080810546875;0.2353329360485077;1846.8118896484375;12318.7490234375;3206.620361328125;2621.2607421875;19546.2890625;36648.14453125;77863.1171875
141;1763.9486083984375;0.2353329360485077;2051.416748046875;13053.3701171875;3572.93408203125;2698.5390625;20402.0703125;36894.44140625;80436.8359375
142;1493.1922607421875;0.0;1925.651611328125;12773.7294921875;3431.356689453125;2641.408935546875;20551.42578125;36665.12890625;79481.9140625
143;1854.429443359375;0.0;1955.43212890625;12766.8154296875;3526.2568359375;2909.9404296875;20339.33984375;36026.94140625;79379.15625
144;1650.6929931640625;0.2353329360485077;1941.272705078125;12675.5283203125;3342.056884765625;2780.639404296875;19988.5078125;36027.8203125;78406.7890625
145;1599.02099609375;0.0;1839.41943359375;12869.349609375;3388.602294921875;2697.095703125;20348.990234375;35797.46875;78539.859375
146;1613.54296875;0.4706658720970154;2078.3046875;12682.111328125;3635.383544921875;2736.007568359375;20321.021484375;35737.9375;78804.90625
147;1547.837158203125;0.0;2011.032470703125;12484.7734375;3552.583984375;2890.010986328125;20717.029296875;36243.3046875;79446.7421875
148;1611.0281982421875;0.0;2144.567626953125;12958.521484375;3419.77783203125;2971.257568359375;20646.662109375;36053.60546875;79805.21875
